event_id,tweet_id,text,user_id,created_at,user_loc,place_type,place_full_name,place_country_code,hashtags,user_mentions,image_urls,entities,words,filtered_words,sampled_words
74,263218069080535040,Qatari PM: 'War of extermination' in Syria #Genieo http://t.co/Si0wgJFb,40220962,2012-10-30 09:57:32,earth,,,,['Genieo'],[],[],"[('Qatari', 'NORP'), ('Syria #Genieo', 'GPE')]","['Syria', 'qatari', 'extermination', 'war', 'PM']","['syria', 'qatari', 'extermination', 'war', 'pm']",[]
74,263231079916400641,Qatar PM: Regime waging war of extermination http://t.co/9wcDwvHO,240580729,2012-10-30 10:49:14,"Doha, Qatar",,,,[],[],[],"[('Qatar', 'GPE')]","['Qatar', 'Regime', 'extermination', 'wage', 'war', 'PM']","['qatar', 'regime', 'extermination', 'wage', 'war', 'pm']",[]
74,263235077264265217,Syrian air raid on strategic town kills 6 civilians: activists http://t.co/EJ6PF0td,179459982,2012-10-30 11:05:07,,,,,[],[],[],"[('Syrian', 'NORP'), ('6', 'CARDINAL')]","['civilian', 'kill', 'strategic', 'activist', 'syrian', 'air', 'town', 'raid']","['civilian', 'kill', 'strategic', 'activist', 'syrian', 'air', 'town', 'raid']",[]
74,263238805761441792,"Syria air raids continue as diplomacy falters: Bombardment around Homs comes as Qatar accuses Assad of waging ""w... http://t.co/K5kEpQFg",21970384,2012-10-30 11:19:56,"Florida, USA",,,,[],[],[],"[('Syria', 'GPE'), ('Homs', 'ORG'), ('Qatar', 'GPE'), ('Assad', 'PERSON')]","['Qatar', 'Homs', 'accuse', 'Assad', 'Bombardment', 'air', 'around', 'continue', 'falter', 'come', 'syria', 'wage', 'raid', 'diplomacy']","['qatar', 'homs', 'accuse', 'assad', 'bombardment', 'air', 'around', 'continue', 'falter', 'come', 'syria', 'wage', 'raid', 'diplomacy']",[]
74,263239883676581890,Syrian air raid on strategic town kills 6 civilians: activists http://t.co/fh3sPDQQ,71236272,2012-10-30 11:24:13,Mumbai,,,,[],[],[],"[('Syrian', 'NORP'), ('6', 'CARDINAL')]","['civilian', 'kill', 'strategic', 'activist', 'syrian', 'air', 'town', 'raid']","['civilian', 'kill', 'strategic', 'activist', 'syrian', 'air', 'town', 'raid']",[]
74,263240081089908736,"#recentnews Qatar accuses Syrian government of genocide after failed truce: 
    
 http://t.co/Djo9ETqc #teamfollowback #new",496672163,2012-10-30 11:25:00,USA,,,,"['recentnews', 'teamfollowback', 'new']",[],[],"[('#', 'CARDINAL'), ('Qatar', 'GPE'), ('Syrian', 'NORP'), ('#', 'CARDINAL'), ('#', 'CARDINAL')]","['Qatar', 'accuse', 'fail', 'syrian', 'government', 'genocide', 'truce']","['qatar', 'accuse', 'fail', 'syrian', 'government', 'genocide', 'truce']",[]
74,263247269732696065,"Qatar: Genocide in Syria: Syria's government is waging ""a war of extermination"" against its own ... http://t.co/fUJKdlxr #libya #qaddafi",269852634,2012-10-30 11:53:34,,,,,"['libya', 'qaddafi']",[],[],"[('Qatar', 'GPE'), ('Syria', 'GPE'), ('Syria', 'GPE'), ('#libya #qaddafi', 'MONEY')]","['Syria', 'Qatar', 'Syrias', 'Genocide', 'extermination', 'government', 'war', 'wage']","['syria', 'qatar', 'syrias', 'genocide', 'extermination', 'government', 'war', 'wage']",[]
75,255821825332895744,Jerry Sandusky's victims said to be largely satisfied with sex abuse sentence - http://t.co/dAotWw3a http://t.co/oJLAP3sQ,467669759,2012-10-10 00:07:30,Houston,,,,[],[],[],"[(""Jerry Sandusky's"", 'PERSON')]","['sex', 'sentence', 'largely', 'Sanduskys', 'satisfied', 'say', 'abuse', 'victim', 'Jerry']","['sex', 'sentence', 'largely', 'sanduskys', 'satisfied', 'say', 'abuse', 'victim', 'jerry']",['sanduskys']
75,255821984418656256,Wire: D2L: Sandusky sentence helps victims move on - ABC NEWS 4:  http://t.co/cWLW6LMK,19893202,2012-10-10 00:08:08,"Charleston, SC",,,,[],[],[],"[('D2L', 'CARDINAL'), ('Sandusky', 'PERSON')]","['sandusky', 'Wire', 'NEWS', 'sentence', 'ABC', 'victim', 'D2L', 'move', 'help']","['sandusky', 'wire', 'news', 'sentence', 'abc', 'victim', 'move', 'help']",[]
75,255823624550875136,Preventing Child Sexual Abuse in America: Op Ed http://t.co/vDwylIl7 via @sharethis #prevention #sandusky #oped,435317318,2012-10-10 00:14:39,"Virginia, USA",,,,"['prevention', 'sandusky', 'oped']",[14116807],[],"[('Child Sexual Abuse', 'PERSON'), ('America', 'GPE'), ('Ed', 'PERSON')]","['Abuse', 'America', 'Child', 'prevent', 'Op', 'Ed', 'Sexual']","['abuse', 'america', 'child', 'prevent', 'op', 'ed', 'sexual']",[]
75,255826225061326848,Former Calgary Flames calls for sentences like Sandusky's for pedophiles in Canada http://t.co/LqydwKaV,289998339,2012-10-10 00:24:59,Canada,,,,[],[],[],"[('Calgary Flames', 'ORG'), ('Sandusky', 'PERSON'), ('Canada', 'GPE')]","['former', 'sentence', 'Calgary', 'call', 'pedophile', 'Sanduskys', 'like', 'Canada', 'Flames']","['former', 'sentence', 'calgary', 'call', 'pedophile', 'sanduskys', 'like', 'canada', 'flames']",['sanduskys']
75,255827294365560832,Cannot wait to read a headline about Jerry Sandusky found dead in jail yard.,308543675,2012-10-10 00:29:14,"Winnipeg, MB",,,,[],[],[],"[('Jerry Sandusky', 'PERSON')]","['Sandusky', 'dead', 'yard', 'headline', 'find', 'read', 'wait', 'jail', 'Jerry']","['sandusky', 'dead', 'yard', 'headline', 'find', 'read', 'wait', 'jail', 'jerry']",[]
75,255827554404032512,"Jerry Sandusky sentenced to 30 to 60 years in prison for sexual abuse
http://t.co/HFrxM8YO",622259155,2012-10-10 00:30:16,New Mexico,,,,[],[],[],"[('Jerry Sandusky', 'PERSON'), ('30 to 60 years', 'DATE')]","['Sandusky', 'year', 'sentence', 'sexual', 'abuse', 'prison', 'Jerry']","['sandusky', 'year', 'sentence', 'sexual', 'abuse', 'prison', 'jerry']",[]
75,255827680367366145,Oh SHIT Rappin Sandusky!!,174541265,2012-10-10 00:30:46,On Your Airways!,,,,[],[],[],"[('Rappin Sandusky', 'PERSON')]","['Sandusky', 'SHIT', 'oh', 'Rappin']","['sandusky', 'shit', 'oh', 'rappin']",[]
75,255828024329654272,Jerry Sandusky sentenced 30-60 years on 45 counts of child molestation &amp; abuse - Oct 9 @ 8:32 PM ET http://t.co/YXdnsD09,100986964,2012-10-10 00:32:08,USA,,,,[],[],[],"[('Jerry Sandusky', 'PERSON'), ('30-60 years', 'DATE'), ('45', 'CARDINAL')]","['Sandusky', 'year', 'count', 'sentence', 'Oct', 'pm', 'ET', 'child', 'molestation', 'abuse', 'amp', 'Jerry']","['sandusky', 'year', 'count', 'sentence', 'oct', 'pm', 'et', 'child', 'molestation', 'abuse', 'amp', 'jerry']",[]
75,255829425193639936,Too lite a sentence for Sandusky. However hope he enjoys Graterford. Hear it's lovely this time of year,261414527,2012-10-10 00:37:42,Lebanon Pennsylvania ,,,,[],[],[],"[('Sandusky', 'PERSON'), ('Graterford', 'PERSON')]","['Sandusky', 'lovely', 'Graterford', 'however', 'enjoy', 'sentence', 'year', 'time', 'hope', 'Hear', 'lite']","['sandusky', 'lovely', 'graterford', 'however', 'enjoy', 'sentence', 'year', 'time', 'hope', 'hear', 'lite']",['graterford']
75,255829639019241473,"Welp Sarah Jones Pleads Guilty, Elderly Couple Grows Ganja &amp; Sandusky is Sentenced http://t.co/Z4RicYN3",15934407,2012-10-10 00:38:33,Brooklyn & Newark USA,,,,[],[],[],"[('Welp Sarah Jones Pleads Guilty', 'PERSON'), ('Elderly Couple Grows Ganja &amp', 'ORG'), ('Sandusky', 'PERSON'), ('Sentenced', 'ORG')]","['Sandusky', 'amp', 'sentence', 'Guilty', 'Welp', 'Elderly', 'plead', 'Ganja', 'Jones', 'couple', 'grow', 'Sarah']","['sandusky', 'amp', 'sentence', 'guilty', 'welp', 'elderly', 'plead', 'ganja', 'jones', 'couple', 'grow', 'sarah']",[]
76,261632370799702016,Jimmy Savile 'victims number 300' http://t.co/sDyGi6Px,49074629,2012-10-26 00:56:32,"Florida, USA",,,,[],[],[],"[(""Jimmy Savile '"", 'PERSON'), ('300', 'CARDINAL')]","['number', 'Jimmy', 'Savile', 'victim']","['number', 'jimmy', 'savile', 'victim']",['number']
76,261764101016014848,Jimmy Savile Denied Sex Abuse in 2006 Interview: Footage of the interview with Jimmy Savile surfaced as police o... http://t.co/gwr6eadN,90352512,2012-10-26 09:39:59,,,,,[],[],[],"[('Jimmy Savile Denied Sex Abuse', 'ORG'), ('2006', 'DATE'), ('Jimmy Savile', 'PERSON')]","['Footage', 'Denied', 'Jimmy', 'interview', 'Sex', 'Savile', 'abuse', 'police', 'Interview', 'surface']","['footage', 'denied', 'jimmy', 'interview', 'sex', 'savile', 'abuse', 'police', 'interview', 'surface']",[]
76,261778462249988096,colder than jimmy savilles heart out there today,32188881,2012-10-26 10:37:03,,,,,[],[],[],"[('today', 'DATE')]","['hea', 'saville', 'today', 'cold', 'jimmy']","['hea', 'saville', 'today', 'cold', 'jimmy']",[]
76,261785823568080896,BBC's Jimmy Saville:A Violation of Trust http://t.co/VKLmG6Xy,146316225,2012-10-26 11:06:18,,,,,[],[],[],"[('BBC', 'ORG'), ('Jimmy Saville', 'PERSON')]","['Jimmy', 'BBCs', 'Trust', 'SavilleA', 'Violation']","['jimmy', 'bbcs', 'trust', 'savillea', 'violation']",['savillea']
76,261799022996643841,Jimmy Savile Denied Sex Abuse in 2006 Interview: Footage of the interview with Jimmy Savile surfaced as police o... http://t.co/aU06n3rB,220298263,2012-10-26 11:58:45,india,,,,[],[],[],"[('Jimmy Savile Denied Sex Abuse', 'ORG'), ('2006', 'DATE'), ('Jimmy Savile', 'PERSON')]","['Footage', 'Denied', 'Jimmy', 'interview', 'Sex', 'Savile', 'abuse', 'police', 'Interview', 'surface']","['footage', 'denied', 'jimmy', 'interview', 'sex', 'savile', 'abuse', 'police', 'interview', 'surface']",[]
76,261823844837376001,Jimmy Savile Denied Sex Abuse in 2006 Interview - http://t.co/TnHiaDsD,483843242,2012-10-26 13:37:23,,,,,[],[],[],"[('Jimmy Savile Denied Sex Abuse', 'ORG'), ('2006', 'DATE')]","['Denied', 'Jimmy', 'interview', 'Sex', 'Savile', 'abuse']","['denied', 'jimmy', 'interview', 'sex', 'savile', 'abuse']",[]
76,261848968600899584,Why is Jimmy Savile still a sir,20139667,2012-10-26 15:17:13,"London, England",,,,[],[],[],"[('Jimmy Savile', 'PERSON')]","['still', 'Jimmy', 'Savile', 'sir']","['still', 'jimmy', 'savile', 'sir']",[]
76,261875447447560192,Drinking Starbucks in public to become the new ‘defending Jimmy Savile’ http://t.co/TIg44Psl,9483922,2012-10-26 17:02:26,Yorkshire,,,,[],[],[],"[('Jimmy Savile’', 'ORG')]","['drink', 'Jimmy', 'defend', 'new', 'Savile', ""'"", 'become', 'public', '‘', 'Starbucks']","['drink', 'jimmy', 'defend', 'new', 'savile', 'become', 'public', 'starbucks']",[]
76,261881197767061504,this Jimmy Saville guy is not serious. 300 victims,605639275,2012-10-26 17:25:17,University of Southampton,,,,[],[],[],"[('this Jimmy Saville', 'PERSON'), ('300', 'CARDINAL')]","['Jimmy', 'serious', 'Saville', 'victim', 'guy']","['jimmy', 'serious', 'saville', 'victim', 'guy']",[]
76,261884079211945985,John mcririck? Jimmy savile,5665412,2012-10-26 17:36:44,"Bolton, UK",,,,[],[],[],"[('John', 'PERSON'), ('Jimmy', 'PERSON')]","['mcririck', 'savile', 'Jimmy', 'John']","['mcririck', 'savile', 'jimmy', 'john']",['mcririck']
77,256229842821976067,That yankee vs orieles game goin hard tho..,324644124,2012-10-11 03:08:49,"Waco, Tx.",,,,[],[],[],[],"['vs', 'game', 'tho', 'hard', 'yankee', 'oriele', 'go']","['vs', 'game', 'tho', 'hard', 'yankee', 'oriele', 'go']",['oriele']
77,256230375435689986,Thank god the Yankees won,350660416,2012-10-11 03:10:56,,,,,[],[],[],"[('Yankees', 'ORG')]","['Yankees', 'thank', 'god']","['yankees', 'thank', 'god']",[]
77,256230400463077376,This game has left me speechless #Yankees,59661047,2012-10-11 03:11:02,New York,,,,['Yankees'],[],[],"[('#Yankees', 'MONEY')]","['game', 'speechless', 'leave']","['game', 'speechless', 'leave']",[]
77,256230459275636736,HOLY SHIT!!! Raul just smashed another HOMER to win the game!!! @Yankees,16098444,2012-10-11 03:11:16,"lynnwood, wa",,,,[],[40927173],[],"[('Raul', 'PERSON'), ('HOMER', 'ORG')]","['HOMER', 'HOLY', 'game', 'another', 'SHIT', 'win', 'smash', 'Raul']","['homer', 'holy', 'game', 'another', 'shit', 'win', 'smash', 'raul']",[]
77,256230555849482240,Wow a Dominican just won the game for the Yankees 😑,501501786,2012-10-11 03:11:39,westchester NY,,,,[],[],[],"[('Dominican', 'PERSON')]","['Dominican', 'Yankees', 'game', '😑', 'wow']","['dominican', 'yankees', 'game', 'wow']",[]
77,256230665035591680,Yankees win game three yes let's go thanks raul u did it again,331441699,2012-10-11 03:12:05,,,,,[],[],[],"[('Yankees', 'ORG'), ('three', 'CARDINAL')]","['thank', 'raul', 'let', 'yes', 'game', 'win', 'three', 'yankee', 'go']","['thank', 'raul', 'let', 'yes', 'game', 'win', 'three', 'yankee', 'go']",[]
77,256230723739066368,Why was #Raul not #DHing all game? #FireGirardi #Yankees,28870689,2012-10-11 03:12:19,"Covington, KY",,,,"['Raul', 'DHing', 'FireGirardi', 'Yankees']",[],[],"[('#Raul', 'PERSON'), ('#FireGirardi #Yankees', 'MONEY')]",['game'],['game'],[]
77,256230786682986496,Wow what a finish to the Yankees game 12 innings---Raul Ibanez homers to win it!,19928528,2012-10-11 03:12:34,"Huntington-Charleston,WV",,,,[],[],[],"[('Yankees', 'ORG'), ('12', 'CARDINAL'), ('Raul Ibanez', 'PERSON')]","['Yankees', 'finish', 'inningsRaul', 'game', 'homer', 'win', 'wow', 'Ibanez']","['yankees', 'finish', 'inningsraul', 'game', 'homer', 'win', 'wow', 'ibanez']",['inningsraul']
77,256230857797414912,Fuck this. Good game Raul. O's have to win out now,284716528,2012-10-11 03:12:51,,,,,[],[],[],"[('Raul', 'PERSON')]","['game', 'fuck', 'win', 'Os', 'good', 'Raul']","['game', 'fuck', 'win', 'os', 'good', 'raul']",[]
77,256230920925880320,Cannot get over that game... Holy shit. Amazing. #Yankees #WINNING,15161421,2012-10-11 03:13:06,,,,,"['Yankees', 'WINNING']",[],[],"[('#Yankees', 'MONEY')]","['Amazing', 'get', 'game', 'Holy', 'shit']","['amazing', 'get', 'game', 'holy', 'shit']",[]
78,256590875780608000,I think the #Yankees forgot how to hit.,122463485,2012-10-12 03:03:26,"Seattle, WA",,,,['Yankees'],[],[],"[('#Yankees', 'MONEY')]","['hit', 'forget', 'think']","['hit', 'forget', 'think']",[]
78,256592033576275969,"Come on Yankees. You did it last night, you can do it again. #PostSeason #BronxBombers",729243300,2012-10-12 03:08:02,,,,,"['PostSeason', 'BronxBombers']",[],[],"[('Yankees', 'ORG'), ('last night', 'TIME'), ('#PostSeason #', 'MONEY')]","['Yankees', 'night', 'come', 'last']","['yankees', 'night', 'come', 'last']",[]
78,256592528579645440,This Yankees - Orioles game is legit,332068731,2012-10-12 03:10:00,"College Station, TX",,,,[],[],[],"[('Yankees', 'ORG')]","['Yankees', 'Orioles', 'game', 'legit']","['yankees', 'orioles', 'game', 'legit']",[]
78,256592847132827648,This Yankee game has me STRESSED #wegotthistho 💙⚾,162785374,2012-10-12 03:11:16,Being A Faithful Queen ,,,,['wegotthistho'],[],[],"[('Yankee', 'NORP')]","['stress', 'game', '⚾', 'Yankee', '💙']","['stress', 'game', 'yankee']",[]
78,256593992421101568,This yankees orioles game though..,337920270,2012-10-12 03:15:49,"Maryville, MO",,,,[],[],[],[],"['oriole', 'yankee', 'game', 'though']","['oriole', 'yankee', 'game', 'though']",[]
78,256594223124598784,12th inning! Ah I can't go to sleep without knowing whether or not there will be a game 5! There needs to be a game 5!!! @Orioles #BUCKleUP,193490734,2012-10-12 03:16:44,"Pasco County, FL",,,,['BUCKleUP'],[39389304],[],"[('12th', 'ORDINAL'), ('5', 'CARDINAL'), ('5', 'CARDINAL'), ('#BUCKleUP', 'MONEY')]","['ah', 'not', 'game', 'whether', 'can', 'inne', 'sleep', 'know', 'without', 'need', 'go', '12th']","['ah', 'not', 'game', 'whether', 'can', 'inne', 'sleep', 'know', 'without', 'need', 'go']",[]
78,256594373834313728,i've been sleepy since the 8th inning of this game and it's already going to the 12th -_o,98457213,2012-10-12 03:17:20,"El Paso, Tx",,,,[],[],[],"[('8th', 'ORDINAL'), ('12th', 'ORDINAL')]","['have', 'already', 'sleepy', 'game', '-PRON-', 'inne', 'since', '8th', 'go', '12th']","['have', 'already', 'sleepy', 'game', 'inne', 'since', 'go']",[]
78,256595032285528065,Watching the Orioles-Yankees game en español...this ought to be interesting.,707809548,2012-10-12 03:19:57,"Nashville, TN",,,,[],[],[],"[('Orioles-Yankees', 'ORG')]","['OriolesYankees', 'game', 'interesting', 'españolthis', 'ought', 'watch', 'en']","['oriolesyankees', 'game', 'interesting', 'españolthis', 'ought', 'watch', 'en']","['oriolesyankees', 'españolthis']"
78,256597792255012864,"LOL, that was strike 3 in the yankees game",76715303,2012-10-12 03:30:55,"ouch town, population you bro",,,,[],[],[],"[('LOL', 'ORG'), ('3', 'CARDINAL')]","['yankee', 'game', 'LOL', 'strike']","['yankee', 'game', 'lol', 'strike']",[]
78,256598190848110593,What are the odds that the Tigers/A's game will end before the Yankees/Orioles game?,19165131,2012-10-12 03:32:30,,,,,[],[],[],"[(""the Tigers/A's"", 'ORG'), ('Yankees', 'ORG')]","['game', 'tigersas', 'odd', 'end', 'YankeesOrioles']","['game', 'tigersas', 'odd', 'end', 'yankeesorioles']","['tigersas', 'yankeesorioles']"
79,256862385866952704,Attending this homecoming game tonight,267374994,2012-10-12 21:02:19,Maryland,,,,[],[],[],"[('tonight', 'TIME')]","['game', 'homecoming', 'attend', 'tonight']","['game', 'homecoming', 'attend', 'tonight']",[]
79,256862759285829632,"71st homecoming definitely isn't the move tonight, lol",571247452,2012-10-12 21:03:48,,,,,[],[],[],"[('71st', 'ORDINAL'), ('tonight', 'TIME')]","['definitely', 'be', 'not', 'homecoming', 'tonight', '71st', 'move', 'lol']","['definitely', 'be', 'not', 'homecoming', 'tonight', 'move', 'lol']",[]
79,256862796946481152,Homecoming Game Tonight,322879240,2012-10-12 21:03:57,",On Ya Mind",,,,[],[],[],[],"['Game', 'Tonight', 'Homecoming']","['game', 'tonight', 'homecoming']",[]
79,256862843050287104,Pieing an early night off tonight #lol,373534870,2012-10-12 21:04:08,"Leicester, England",,,,['lol'],[],[],"[('an early night', 'TIME')]","['early', 'night', 'tonight', 'piee']","['early', 'night', 'tonight', 'piee']",['piee']
79,256862977079263232,Homecoming football game tonight! Going to be a good night! #excited,742095450,2012-10-12 21:04:40,,,,,['excited'],[],[],"[('tonight', 'TIME')]","['night', 'football', 'game', 'homecoming', 'tonight', 'good', 'go']","['night', 'football', 'game', 'homecoming', 'tonight', 'good', 'go']",[]
79,256863505691594752,Whos Going To Springs Homecoming Game Tonight RT This,236221282,2012-10-12 21:06:46,,,,,[],[],[],[],"['s', 'Springs', 'who', 'Tonight', 'Homecoming', 'go', 'Game']","['springs', 'who', 'tonight', 'homecoming', 'go', 'game']",[]
79,256864302621917184,is glenn hills homecoming tonight ?,374881891,2012-10-12 21:09:56,"North Augusta, SC",,,,[],[],[],"[('tonight', 'TIME')]","['glenn', 'homecoming', 'tonight', 'hill']","['glenn', 'homecoming', 'tonight', 'hill']",[]
79,256864470322774016,Might Slide Too The Game Tonight . .,622593553,2012-10-12 21:10:36,R.I.P Dad I Love Youu !,,,,[],[],[],[],"['Might', 'Slide', 'Tonight', 'Game']","['might', 'slide', 'tonight', 'game']",[]
79,256864566930198528,Big game for the Os tonight baby!!,168011036,2012-10-12 21:10:59,"North Liberty, IA",,,,[],[],[],"[('Os', 'ORG'), ('tonight', 'TIME')]","['big', 'game', 'tonight', 'baby', 'Os']","['big', 'game', 'tonight', 'baby', 'os']",[]
79,256865720191811584,Going to the homecoming game tonight :),29335683,2012-10-12 21:15:34,,,,,[],[],[],"[('tonight', 'TIME')]","['game', 'homecoming', 'tonight', 'go']","['game', 'homecoming', 'tonight', 'go']",[]
80,256848066664083456,I don't think Gareth Southgate will be welcome in San Marino anytime soon,21136633,2012-10-12 20:05:25,Lancashire,,,,[],[],[],"[('Gareth Southgate', 'ORG'), ('San Marino', 'GPE')]","['Marino', 'not', 'soon', 'think', 'San', 'Gareth', 'anytime', 'Southgate', 'welcome', 'do']","['marino', 'not', 'soon', 'think', 'san', 'gareth', 'anytime', 'southgate', 'welcome', 'do']",[]
80,256848511163838465,Kyle walker is shit... We sure he's not from San Marino?,44671838,2012-10-12 20:07:11,Manchester ,,,,[],[],[],"[('Kyle', 'PERSON'), ('San Marino', 'GPE')]","['Marino', 'walker', 's', '-PRON-', 'San', 'sure', 'shit', 'Kyle']","['marino', 'walker', 'san', 'sure', 'shit', 'kyle']",[]
80,256849307779596288,Top punditry from Southgate. 'Whats the point in San Marino?'. Exactly Gareth.,368499020,2012-10-12 20:10:21,Keynsham. Or Cheltenham.,,,,[],[],[],"[('San Marino', 'GPE'), ('Gareth', 'PERSON')]","['Marino', 'point', 's', 'punditry', 'what', 'San', 'Gareth', 'Southgate', 'exactly', 'top']","['marino', 'point', 'punditry', 'what', 'san', 'gareth', 'southgate', 'exactly', 'top']",[]
80,256851145023164416,Kyle Walker seems to be doing the impossible and having a mare against San Marino,51008799,2012-10-12 20:17:39,Manchester,,,,[],[],[],"[('Kyle Walker', 'PERSON'), ('San Marino', 'GPE')]","['Marino', 'impossible', 'seem', 'San', 'mare', 'Kyle', 'Walker']","['marino', 'impossible', 'seem', 'san', 'mare', 'kyle', 'walker']",[]
80,256853158263922690,San Marino with all the OG boots,158954271,2012-10-12 20:25:39,"Virginia, USA",,,,[],[],[],"[('San Marino', 'GPE')]","['Marino', 'OG', 'boot', 'San']","['marino', 'og', 'boot', 'san']",[]
80,256853263037636608,San Marino can't even afford to get their names printed on their shirts....,44658654,2012-10-12 20:26:04,Bristol,,,,[],[],[],"[('San Marino', 'GPE')]","['Marino', 'print', 'not', 'afford', 'get', 'can', 'even', 'San', 'shi', 'name']","['marino', 'print', 'not', 'afford', 'get', 'can', 'even', 'san', 'shi', 'name']",[]
80,256854026761670656,Well San Marino arent doing too bad with #CFC's park the bus tactic..,276194697,2012-10-12 20:29:06,"Hemel, Uk",,,,['CFC'],[],[],"[('San Marino', 'GPE'), ('#CFC', 'MONEY')]","['Marino', 'be', 'park', 'not', 'well', 'bad', 'tactic', 'San', 'bus']","['marino', 'be', 'park', 'not', 'well', 'bad', 'tactic', 'san', 'bus']",[]
80,256854173155463168,"Manchester United 3-0 San Marino ""Rooney",227259508,2012-10-12 20:29:41,"New York, NY",,,,[],[],[],"[('Manchester United 3-0', 'ORG')]","['Marino', 'United', 'Manchester', 'Rooney', 'San']","['marino', 'united', 'manchester', 'rooney', 'san']",[]
80,256854278357008385,"United 3, San Marino 0.",82142972,2012-10-12 20:30:06,,,,,[],[],[],"[('San Marino', 'GPE')]","['Marino', 'United', 'San']","['marino', 'united', 'san']",[]
80,256854613859377153,Man united 4-0 San Marino,301154447,2012-10-12 20:31:26,West london,,,,[],[],[],"[('4', 'CARDINAL')]","['Marino', 'unite', 'Man', 'San']","['marino', 'unite', 'man', 'san']",[]
81,256151673670615041,John Cusack says Lenovo overtakes HP http://t.co/WQBVtVuN,43634397,2012-10-10 21:58:12,,,,,[],[],[],"[('John Cusack', 'PERSON'), ('Lenovo', 'ORG'), ('HP', 'ORG')]","['Lenovo', 'HP', 'John', 'say', 'Cusack', 'oveake']","['lenovo', 'hp', 'john', 'say', 'cusack', 'oveake']",['oveake']
81,256156786468470784,Lenovo IdeaPad Yoga 11: Hands-on with the bendy Windows RT tablet - http://t.co/FKYnj02P,704366383,2012-10-10 22:18:31,,,,,[],[],[],"[('Windows RT', 'LOC')]","['bendy', 'Yoga', 'Lenovo', 'Windows', 'Handson', 'tablet', 'IdeaPad']","['bendy', 'yoga', 'lenovo', 'windows', 'handson', 'tablet', 'ideapad']",[]
81,256157633529118720,"H-P, Lenovo jockey for No. 1 in PCs: reports: SAN FRANCISCO (MarketWatch) Hewlett-Packard and Lenovo were jockey... http://t.co/BMPQUH1i",213810562,2012-10-10 22:21:53,,,,,[],[],[],"[('Lenovo', 'ORG'), ('1', 'CARDINAL'), ('SAN FRANCISCO', 'ORG'), ('MarketWatch', 'ORG'), ('Hewlett-Packard', 'ORG'), ('Lenovo', 'ORG')]","['FRANCISCO', 'jockey', 'Lenovo', 'HP', 'pc', 'repos', 'SAN', 'MarketWatch', 'HewlettPackard']","['francisco', 'jockey', 'lenovo', 'hp', 'pc', 'repos', 'san', 'marketwatch', 'hewlettpackard']",[]
81,256161198754656256,"PC shipments fall, 1 firm says Lenovo overtakes HP: Worldwide shipments of PCs fell sharply in the t... http://t.co/NwZS05b6 #Tech #News",325447688,2012-10-10 22:36:03,,,,,"['Tech', 'News']",[],[],"[('1', 'CARDINAL'), ('Lenovo', 'ORG'), ('HP', 'ORG'), ('#Tech #', 'MONEY')]","['fall', 'sharply', 'Lenovo', 'pc', 'HP', 'shipment', 'firm', 'say', 'oveake', 'Worldwide']","['fall', 'sharply', 'lenovo', 'pc', 'hp', 'shipment', 'firm', 'say', 'oveake', 'worldwide']",['oveake']
81,256164734607441922,"Lenovo Overtakes HP as World’s Top PC Maker in Q3

http://t.co/F3dHNai5",112115244,2012-10-10 22:50:06,Egypt,,,,[],[],[],"[('Lenovo Overtakes HP', 'PERSON')]","['Lenovo', 'HP', 'pc', 'Q3', 'Maker', 'top', 'Oveakes', ""'"", 'World']","['lenovo', 'hp', 'pc', 'maker', 'top', 'oveakes', 'world']",['oveakes']
81,256166173425664000,Lady's Black Laptop Bag for 15.6 inch Lenovo G560-0679AKU Notebook + An Ekatomi Hook. | Laptop Cases 15.6 http://t.co/Qrzlsm9j,770763181,2012-10-10 22:55:49,,,,,[],[],[],"[('Lady', 'GPE'), ('15.6 inch', 'QUANTITY'), ('Lenovo', 'ORG'), ('Laptop Cases', 'PERSON')]","['Black', 'case', 'Lenovo', 'Laptop', 'inch', 'Ekatomi', 'Hook', 'Bag', 'Notebook', 'G5600679AKU', 'Ladys']","['black', 'case', 'lenovo', 'laptop', 'inch', 'ekatomi', 'hook', 'bag', 'notebook', 'ladys']",['ekatomi']
81,256167120994435072,CNA - Lenovo tops HP as world's biggest PC maker: NEW YORK: Chinese manufacturer Lenovo has overtaken US-based H... http://t.co/TyQEI9d2,43468679,2012-10-10 22:59:35,Singapore,,,,[],[],[],"[('CNA', 'ORG'), ('HP', 'ORG'), ('Chinese', 'NORP'), ('Lenovo', 'ORG'), ('US', 'GPE')]","['maker', 'manufacturer', 'oveaken', 'USbased', 'Lenovo', 'HP', 'big', 'pc', 'NEW', 'YORK', 'world', 'top', 'CNA', 'chinese']","['maker', 'manufacturer', 'oveaken', 'usbased', 'lenovo', 'hp', 'big', 'pc', 'new', 'york', 'world', 'top', 'cna', 'chinese']","['oveaken', 'usbased']"
